I0815 19:29:41.346626       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 19:29:41.346669       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 19:29:41.346687       1 filter_out_schedulable.go:85] No schedulable pods
I0815 19:29:41.346696       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 19:29:41.346788       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 19:29:41.346855       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 19:29:41.346874       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 19:29:41.346935       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 19:29:41.346955       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 19:29:41.347322       1 orchestrator.go:120] Upcoming 0 nodes
W0815 19:29:41.347446       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 19:29:41.347753       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-7409356959512488201" pod="rideshare/autoscaler-test-5857cd8659-x4lwb" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:29:41.347964       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-x4lwb can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-x4lwb: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-7409356959512488201", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 19:29:41.348014       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-x4lwb can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 19:29:41.348029       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 19:29:41.348040       1 orchestrator.go:1074] No expansion options
I0815 19:29:41.348366       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 19:29:41.348440       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 19:29:41.348470       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 19:29:41.349335       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 19:29:41.349753       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 19:29:41.350307       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 19:29:41.350587       1 static_autoscaler.go:795] Scale down status: lastScaleUpTime=2026-08-15 19:15:35.992030908 +0000 UTC m=+1342.419300238 lastScaleDownDeleteTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 lastScaleDownFailTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 scaleDownForbidden=false scaleDownInCooldown=false
I0815 19:29:41.350672       1 static_autoscaler.go:822] Starting scale down
I0815 19:29:51.366379       1 trigger.go:98] Autoscaler loop triggered by a 10s timer
I0815 19:29:51.366417       1 metrics.go:635] Function loopWait took 10.001006885s to complete
I0815 19:29:51.366453       1 static_autoscaler.go:308] Starting main loop
I0815 19:29:51.366651       1 static_autoscaler.go:1403] Found 35 pods in the cluster: 30 scheduled, 0 with nominated node, 5 unschedulable, 0 unprocessed by scheduler, 0 ignored by allowed schedulers (most likely using custom scheduler), 0 ignored due to dissallowed schedulers
I0815 19:29:51.369316       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 19:29:51.369506       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 19:29:51.369773       1 filter_out_schedulable.go:65] Filtering out schedulables
I0815 19:29:51.369925       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-104-159.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:29:51.369970       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-64-170.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:29:51.370025       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-pf2jz: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: couldn't find a matching Node with passing predicates
I0815 19:29:51.370121       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4m5rg based on similar pods scheduling
I0815 19:29:51.370165       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4vslp based on similar pods scheduling
I0815 19:29:51.370283       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 19:29:51.370349       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-x4lwb based on similar pods scheduling
I0815 19:29:51.370379       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 19:29:51.370416       1 filter_out_schedulable.go:85] No schedulable pods
I0815 19:29:51.370442       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 19:29:51.370482       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 19:29:51.370511       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 19:29:51.370536       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 19:29:51.370554       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 19:29:51.370578       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 19:29:51.370836       1 orchestrator.go:120] Upcoming 0 nodes
W0815 19:29:51.370974       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 19:29:51.371204       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-87674684665607042" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:29:51.371429       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-87674684665607042", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 19:29:51.371670       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-pf2jz can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 19:29:51.371688       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 19:29:51.371700       1 orchestrator.go:1074] No expansion options
I0815 19:29:51.371982       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 19:29:51.372015       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 19:29:51.372135       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 19:29:51.372646       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 19:29:51.373158       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 19:29:51.373701       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 19:29:51.373883       1 static_autoscaler.go:795] Scale down status: lastScaleUpTime=2026-08-15 19:15:35.992030908 +0000 UTC m=+1342.419300238 lastScaleDownDeleteTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 lastScaleDownFailTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 scaleDownForbidden=false scaleDownInCooldown=false
I0815 19:29:51.374034       1 static_autoscaler.go:822] Starting scale down
I0815 19:30:01.390566       1 trigger.go:98] Autoscaler loop triggered by a 10s timer
I0815 19:30:01.390614       1 metrics.go:635] Function loopWait took 10.000966396s to complete
I0815 19:30:01.390654       1 static_autoscaler.go:308] Starting main loop
I0815 19:30:01.390810       1 static_autoscaler.go:1403] Found 35 pods in the cluster: 30 scheduled, 0 with nominated node, 5 unschedulable, 0 unprocessed by scheduler, 0 ignored by allowed schedulers (most likely using custom scheduler), 0 ignored due to dissallowed schedulers
I0815 19:30:01.390985       1 auto_scaling_groups.go:429] Regenerating instance to ASG map for ASG names: []
I0815 19:30:01.391011       1 auto_scaling_groups.go:436] Regenerating instance to ASG map for ASG tags: map[k8s.io/cluster-autoscaler/enabled: k8s.io/cluster-autoscaler/rideshare-prod-use1:]
I0815 19:30:01.467794       1 auto_scaling_groups.go:163] Updated ASG cache for eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902. min/max/current is 2/8/3
I0815 19:30:01.467869       1 aws_wrapper.go:777] 0 launch configurations to query
I0815 19:30:01.467877       1 aws_wrapper.go:778] 0 launch templates to query
I0815 19:30:01.467885       1 aws_wrapper.go:798] Successfully queried 0 launch configurations
I0815 19:30:01.467895       1 aws_wrapper.go:809] Successfully queried 0 launch templates
I0815 19:30:01.467904       1 aws_wrapper.go:820] Successfully queried instance requirements for 0 ASGs
I0815 19:30:01.467922       1 aws_manager.go:137] Refreshed ASG list, next refresh after 2026-08-15 19:31:01.467912663 +0000 UTC m=+2267.895182014
I0815 19:30:01.469557       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 19:30:01.469904       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 19:30:01.470229       1 filter_out_schedulable.go:65] Filtering out schedulables
I0815 19:30:01.470492       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-104-159.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-4vslp" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:30:01.470584       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-64-170.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-4vslp" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:30:01.470663       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4vslp: can't schedule pod rideshare/autoscaler-test-5857cd8659-4vslp: couldn't find a matching Node with passing predicates
I0815 19:30:01.470834       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 19:30:01.470942       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-x4lwb based on similar pods scheduling
I0815 19:30:01.471050       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-pf2jz based on similar pods scheduling
I0815 19:30:01.471142       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4m5rg based on similar pods scheduling
I0815 19:30:01.471175       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 19:30:01.471263       1 filter_out_schedulable.go:85] No schedulable pods
I0815 19:30:01.471314       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 19:30:01.471386       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 19:30:01.471420       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 19:30:01.471438       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 19:30:01.471472       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 19:30:01.471493       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 19:30:01.471793       1 orchestrator.go:120] Upcoming 0 nodes
W0815 19:30:01.472016       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 19:30:01.472205       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-550595641249989543" pod="rideshare/autoscaler-test-5857cd8659-4vslp" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:30:01.472486       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-4vslp can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-4vslp: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-550595641249989543", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 19:30:01.472529       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-4vslp can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 19:30:01.472573       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 19:30:01.472606       1 orchestrator.go:1074] No expansion options
I0815 19:30:01.472722       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 19:30:01.473344       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 19:30:01.473398       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 19:30:01.473621       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 19:30:01.473860       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 19:30:01.474050       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 19:30:01.474153       1 static_autoscaler.go:795] Scale down status: lastScaleUpTime=2026-08-15 19:15:35.992030908 +0000 UTC m=+1342.419300238 lastScaleDownDeleteTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 lastScaleDownFailTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 scaleDownForbidden=false scaleDownInCooldown=false
I0815 19:30:01.474235       1 static_autoscaler.go:822] Starting scale down
I0815 19:30:02.860887       1 reflector.go:1093] "Watch close" reflector="pkg/mod/k8s.io/client-go@v0.36.2/tools/cache/reflector.go:343" type="*v1.PodDisruptionBudget" totalItems=9
I0815 19:30:06.886458       1 reflector.go:1093] "Watch close" reflector="pkg/mod/k8s.io/client-go@v0.36.2/tools/cache/reflector.go:343" type="*v1.Pod" totalItems=11
I0815 19:30:09.817630       1 reflector.go:1093] "Watch close" reflector="pkg/mod/k8s.io/client-go@v0.36.2/tools/cache/reflector.go:343" type="*v1.DaemonSet" totalItems=8
I0815 19:30:11.638304       1 trigger.go:98] Autoscaler loop triggered by a 10s timer
I0815 19:30:11.638341       1 metrics.go:635] Function loopWait took 10.000185957s to complete
I0815 19:30:11.638375       1 static_autoscaler.go:308] Starting main loop
I0815 19:30:11.638640       1 static_autoscaler.go:1403] Found 35 pods in the cluster: 30 scheduled, 0 with nominated node, 5 unschedulable, 0 unprocessed by scheduler, 0 ignored by allowed schedulers (most likely using custom scheduler), 0 ignored due to dissallowed schedulers
I0815 19:30:11.640524       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 19:30:11.640775       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 19:30:11.641155       1 filter_out_schedulable.go:65] Filtering out schedulables
I0815 19:30:11.641409       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-104-159.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-x4lwb" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:30:11.641409       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-64-170.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-x4lwb" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:30:11.641491       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-x4lwb: can't schedule pod rideshare/autoscaler-test-5857cd8659-x4lwb: couldn't find a matching Node with passing predicates
I0815 19:30:11.641654       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-pf2jz based on similar pods scheduling
I0815 19:30:11.641788       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4m5rg based on similar pods scheduling
I0815 19:30:11.641926       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4vslp based on similar pods scheduling
I0815 19:30:11.642041       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 19:30:11.642054       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 19:30:11.642099       1 filter_out_schedulable.go:85] No schedulable pods
I0815 19:30:11.642115       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 19:30:11.642143       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 19:30:11.642176       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 19:30:11.642180       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 19:30:11.642187       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 19:30:11.642191       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 19:30:11.642455       1 orchestrator.go:120] Upcoming 0 nodes
W0815 19:30:11.642551       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 19:30:11.642714       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-3822304021252371386" pod="rideshare/autoscaler-test-5857cd8659-x4lwb" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:30:11.642832       1 orchestrator.go:561] Pod rideshare/autoscaler-test-5857cd8659-x4lwb can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797, predicate checking error: can't schedule pod rideshare/autoscaler-test-5857cd8659-x4lwb: predicate "TaintToleration" didn't pass (predicateReasons=[node(s) had untolerated taint(s)]; debugInfo=nodeName: "template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-3822304021252371386", nodeTaints: []v1.Taint{v1.Taint{Key:"workload-type", Value:"platform", Effect:"NoSchedule", TimeAdded:<nil>}})
I0815 19:30:11.642864       1 orchestrator.go:563] 4 other pods similar to autoscaler-test-5857cd8659-x4lwb can't be scheduled on eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 19:30:11.642907       1 orchestrator.go:1058] No pod can fit to eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797
I0815 19:30:11.642928       1 orchestrator.go:1074] No expansion options
I0815 19:30:11.643080       1 static_autoscaler.go:752] Calculating unneeded nodes
I0815 19:30:11.643102       1 pre_filtering_processor.go:65] Skipping ip-10-10-104-159.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 19:30:11.643122       1 pre_filtering_processor.go:65] Skipping ip-10-10-64-170.ec2.internal - node group min size reached (current: 2, min: 2)
I0815 19:30:11.643415       1 eligibility.go:162] Node ip-10-10-92-29.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 19:30:11.643559       1 eligibility.go:162] Node ip-10-10-93-160.ec2.internal unremovable: cpu requested (97.4093% of allocatable) is above the scale-down utilization threshold
I0815 19:30:11.643719       1 eligibility.go:162] Node ip-10-10-97-183.ec2.internal unremovable: cpu requested (95.3368% of allocatable) is above the scale-down utilization threshold
I0815 19:30:11.643785       1 static_autoscaler.go:795] Scale down status: lastScaleUpTime=2026-08-15 19:15:35.992030908 +0000 UTC m=+1342.419300238 lastScaleDownDeleteTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 lastScaleDownFailTime=2026-08-15 17:53:16.643475088 +0000 UTC m=-3596.929255557 scaleDownForbidden=false scaleDownInCooldown=false
I0815 19:30:11.643843       1 static_autoscaler.go:822] Starting scale down
I0815 19:30:21.663124       1 trigger.go:98] Autoscaler loop triggered by a 10s timer
I0815 19:30:21.663261       1 metrics.go:635] Function loopWait took 10.000584002s to complete
I0815 19:30:21.663349       1 static_autoscaler.go:308] Starting main loop
I0815 19:30:21.663685       1 static_autoscaler.go:1403] Found 35 pods in the cluster: 30 scheduled, 0 with nominated node, 5 unschedulable, 0 unprocessed by scheduler, 0 ignored by allowed schedulers (most likely using custom scheduler), 0 ignored due to dissallowed schedulers
I0815 19:30:21.666446       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 19:30:21.666818       1 aws_manager.go:193] Found multiple availability zones for ASG "eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797"; using us-east-1b for failure-domain.beta.kubernetes.io/zone label
I0815 19:30:21.667309       1 filter_out_schedulable.go:65] Filtering out schedulables
I0815 19:30:21.667636       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-64-170.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:30:21.667872       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="ip-10-10-104-159.ec2.internal" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
I0815 19:30:21.668077       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-pf2jz: can't schedule pod rideshare/autoscaler-test-5857cd8659-pf2jz: couldn't find a matching Node with passing predicates
I0815 19:30:21.668175       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4m5rg based on similar pods scheduling
I0815 19:30:21.668272       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-4vslp based on similar pods scheduling
I0815 19:30:21.668337       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-qcgm9 based on similar pods scheduling
I0815 19:30:21.668378       1 klogx.go:87] failed to find place for rideshare/autoscaler-test-5857cd8659-x4lwb based on similar pods scheduling
I0815 19:30:21.668389       1 filter_out_schedulable.go:122] 0 pods marked as unschedulable can be scheduled.
I0815 19:30:21.668408       1 filter_out_schedulable.go:85] No schedulable pods
I0815 19:30:21.668419       1 filter_out_daemon_sets.go:47] Filtered out 0 daemon set pods, 5 unschedulable pods left
I0815 19:30:21.668443       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-pf2jz is unschedulable
I0815 19:30:21.668448       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4m5rg is unschedulable
I0815 19:30:21.668452       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-4vslp is unschedulable
I0815 19:30:21.668456       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-qcgm9 is unschedulable
I0815 19:30:21.668459       1 klogx.go:87] Pod rideshare/autoscaler-test-5857cd8659-x4lwb is unschedulable
I0815 19:30:21.668617       1 orchestrator.go:120] Upcoming 0 nodes
W0815 19:30:21.668664       1 orchestrator.go:599] Node group eks-application-ng-46d00345-1cbc-4b5f-7d98-1ebaa3127902 is not ready for scaleup - backoff with status: {true {OutOfResource placeholder-cannot-be-fulfilled AWS cannot provision any more instances for this node group}}
I0815 19:30:21.668788       1 taint_toleration.go:130] "node had untolerated taints" logger="Filter.TaintToleration" node="template-node-for-eks-system-ng-00d00345-1cb5-b5e4-3ae7-55ddc3a9e797-5247829155080233566" pod="rideshare/autoscaler-test-5857cd8659-pf2jz" untoleratedTaint={"key":"workload-type","value":"platform","effect":"NoSchedule"}
